Match_ID,Team 1,Team 2,Ground,Match Date,Winner,Host_Country,Venue_Team1,Venue_Team2,Innings_Team1,Innings_Team2,Winning_Innings
ODI # 3329,England,India,Dharamsala,2013-01-27 00:00:00,England,India,Away,Home,Second,First,2nd
ODI # 3330,West Indies,Australia,Perth,2013-02-01 00:00:00,Australia,Australia,Away,Home,First,Second,2nd
ODI # 3331,West Indies,Australia,Perth,2013-02-03 00:00:00,Australia,Australia,Away,Home,Second,First,1st
ODI # 3332,West Indies,Australia,Canberra,2013-02-06 00:00:00,Australia,Australia,Away,Home,Second,First,1st
ODI # 3333,West Indies,Australia,Sydney,2013-02-08 00:00:00,Australia,Australia,Away,Home,First,Second,2nd
ODI # 3334,West Indies,Australia,Melbourne,2013-02-10 00:00:00,Australia,Australia,Away,Home,Second,First,1st
ODI # 3335,England,New Zealand,Hamilton,2013-02-17 00:00:00,New Zealand,New Zealand,Away,Home,First,Second,2nd
ODI # 3336,England,New Zealand,Napier,2013-02-20 00:00:00,England,New Zealand,Away,Home,Second,First,2nd
ODI # 3337,Zimbabwe,West Indies,St George's,2013-02-22 00:00:00,West Indies,West Indies,Away,Home,Second,First,1st
ODI # 3338,England,New Zealand,Auckland,2013-02-23 00:00:00,England,New Zealand,Away,Home,Second,First,2nd
ODI # 3339,Zimbabwe,West Indies,St George's,2013-02-24 00:00:00,West Indies,West Indies,Away,Home,First,Second,2nd
ODI # 3340,Zimbabwe,West Indies,St George's,2013-02-26 00:00:00,West Indies,West Indies,Away,Home,First,Second,2nd
ODI # 3341,Scotland,Afghanistan,Sharjah,2013-03-06 00:00:00,Afghanistan,U.A.E.,Neutral,Neutral,First,Second,2nd
ODI # 3342,Scotland,Afghanistan,Sharjah,2013-03-08 00:00:00,Afghanistan,U.A.E.,Neutral,Neutral,First,Second,2nd
ODI # 3343,Pakistan,South Africa,Bloemfontein,2013-03-10 00:00:00,South Africa,South Africa,Away,Home,Second,First,1st
ODI # 3344,Kenya,Canada,ICCA Dubai,2013-03-11 00:00:00,Kenya,U.A.E.,Neutral,Neutral,Second,First,2nd
ODI # 3345,Kenya,Canada,ICCA Dubai,2013-03-13 00:00:00,Kenya,U.A.E.,Neutral,Neutral,Second,First,2nd
ODI # 3346,Pakistan,South Africa,Centurion,2013-03-15 00:00:00,Pakistan,South Africa,Away,Home,Second,First,2nd
ODI # 3347,Pakistan,South Africa,Johannesburg,2013-03-17 00:00:00,South Africa,South Africa,Away,Home,Second,First,1st
ODI # 3348,Pakistan,South Africa,Durban,2013-03-21 00:00:00,Pakistan,South Africa,Away,Home,Second,First,2nd
ODI # 3349,Bangladesh,Sri Lanka,Hambantota,2013-03-23 00:00:00,Sri Lanka,Sri Lanka,Away,Home,First,Second,2nd
ODI # 3350,Pakistan,South Africa,Benoni,2013-03-24 00:00:00,South Africa,South Africa,Away,Home,First,Second,2nd
ODI # 3352,Bangladesh,Sri Lanka,Pallekele,2013-03-28 00:00:00,Bangladesh,Unknown,Neutral,Neutral,Second,First,2nd
ODI # 3353,Bangladesh,Zimbabwe,Bulawayo,2013-05-03 00:00:00,Bangladesh,Zimbabwe,Away,Home,First,Second,1st
ODI # 3354,Bangladesh,Zimbabwe,Bulawayo,2013-05-05 00:00:00,Zimbabwe,Zimbabwe,Away,Home,First,Second,2nd
ODI # 3355,Bangladesh,Zimbabwe,Bulawayo,2013-05-08 00:00:00,Zimbabwe,Zimbabwe,Away,Home,First,Second,2nd
ODI # 3356,Pakistan,Scotland,Edinburgh,2013-05-17 00:00:00,Pakistan,Scotland,Away,Home,First,Second,1st
ODI # 3358,Pakistan,Ireland,Dublin,2013-05-26 00:00:00,Pakistan,Ireland,Away,Home,Second,First,2nd
ODI # 3359,South Africa,Netherlands,Amstelveen,2013-05-31 00:00:00,South Africa,Netherlands,Away,Home,First,Second,1st
ODI # 3360,New Zealand,England,Lord's,2013-05-31 00:00:00,New Zealand,England,Away,Home,Second,First,2nd
ODI # 3361,New Zealand,England,Southampton,2013-06-02 00:00:00,New Zealand,England,Away,Home,First,Second,1st
ODI # 3362,New Zealand,England,Nottingham,2013-06-05 00:00:00,England,England,Away,Home,Second,First,1st
ODI # 3363,South Africa,India,Cardiff,2013-06-06 00:00:00,India,England,Neutral,Neutral,Second,First,1st
ODI # 3364,West Indies,Pakistan,The Oval,2013-06-07 00:00:00,West Indies,England,Neutral,Neutral,Second,First,2nd
ODI # 3365,Australia,England,Birmingham,2013-06-08 00:00:00,England,England,Away,Home,Second,First,1st
ODI # 3366,Sri Lanka,New Zealand,Cardiff,2013-06-09 00:00:00,New Zealand,England,Neutral,Neutral,First,Second,2nd
ODI # 3367,South Africa,Pakistan,Birmingham,2013-06-10 00:00:00,South Africa,England,Neutral,Neutral,First,Second,1st
ODI # 3368,West Indies,India,The Oval,2013-06-11 00:00:00,India,England,Neutral,Neutral,First,Second,2nd
ODI # 3370,Sri Lanka,England,The Oval,2013-06-13 00:00:00,Sri Lanka,England,Away,Home,Second,First,2nd
ODI # 3372,Pakistan,India,Birmingham,2013-06-15 00:00:00,India,England,Neutral,Neutral,First,Second,2nd
ODI # 3373,New Zealand,England,Cardiff,2013-06-16 00:00:00,England,England,Away,Home,Second,First,1st
ODI # 3374,Sri Lanka,Australia,The Oval,2013-06-17 00:00:00,Sri Lanka,England,Neutral,Neutral,First,Second,1st
ODI # 3375,South Africa,England,The Oval,2013-06-19 00:00:00,England,England,Away,Home,First,Second,2nd
ODI # 3376,Sri Lanka,India,Cardiff,2013-06-20 00:00:00,India,England,Neutral,Neutral,First,Second,2nd
ODI # 3377,India,England,Birmingham,2013-06-23 00:00:00,India,England,Away,Home,First,Second,1st
ODI # 3378,Sri Lanka,West Indies,Kingston,2013-06-28 00:00:00,West Indies,West Indies,Away,Home,First,Second,2nd
ODI # 3379,Kenya,Scotland,Aberdeen,2013-06-30 00:00:00,Scotland,Scotland,Away,Home,Second,First,1st
ODI # 3380,India,West Indies,Kingston,2013-06-30 00:00:00,West Indies,West Indies,Away,Home,First,Second,2nd
ODI # 3381,Kenya,Scotland,Aberdeen,2003-07-02 20:13:00,Scotland,Scotland,Away,Home,First,Second,2nd
ODI # 3382,Sri Lanka,India,Kingston,2013-07-02 00:00:00,Sri Lanka,West Indies,Neutral,Neutral,First,Second,1st
ODI # 3383,India,West Indies,Port of Spain,2013-07-05 00:00:00,India,West Indies,Away,Home,First,Second,1st
ODI # 3384,Ireland,Netherlands,Amstelveen,2013-07-07 00:00:00,Ireland,Netherlands,Away,Home,First,Second,1st
ODI # 3385,Sri Lanka,West Indies,Port of Spain,2008-07-07 20:13:00,Sri Lanka,West Indies,Away,Home,First,Second,1st
ODI # 3387,Sri Lanka,India,Port of Spain,2013-07-09 00:00:00,India,West Indies,Neutral,Neutral,Second,First,1st
ODI # 3388,Sri Lanka,India,Port of Spain,2013-07-11 00:00:00,India,West Indies,Neutral,Neutral,First,Second,2nd
ODI # 3389,Pakistan,West Indies,Providence,2013-07-14 00:00:00,Pakistan,West Indies,Away,Home,First,Second,1st
ODI # 3390,Pakistan,West Indies,Providence,2013-07-16 00:00:00,West Indies,West Indies,Away,Home,Second,First,1st
ODI # 3392,South Africa,Sri Lanka,Colombo,2013-07-20 00:00:00,Sri Lanka,Sri Lanka,Away,Home,Second,First,1st
ODI # 3393,Pakistan,West Indies,Gros Islet,2013-07-21 00:00:00,Pakistan,West Indies,Away,Home,Second,First,2nd
ODI # 3394,South Africa,Sri Lanka,Colombo,2013-07-23 00:00:00,Sri Lanka,Sri Lanka,Away,Home,Second,First,1st
ODI # 3395,India,Zimbabwe,Harare,2013-07-24 00:00:00,India,Zimbabwe,Away,Home,Second,First,2nd
ODI # 3396,Pakistan,West Indies,Gros Islet,2013-07-24 00:00:00,Pakistan,West Indies,Away,Home,Second,First,2nd
ODI # 3397,India,Zimbabwe,Harare,2013-07-26 00:00:00,India,Zimbabwe,Away,Home,First,Second,1st
ODI # 3398,South Africa,Sri Lanka,Pallekele,2013-07-26 00:00:00,South Africa,Unknown,Neutral,Neutral,First,Second,1st
ODI # 3399,India,Zimbabwe,Harare,2013-07-28 00:00:00,India,Zimbabwe,Away,Home,Second,First,2nd
ODI # 3400,South Africa,Sri Lanka,Pallekele,2013-07-28 00:00:00,Sri Lanka,Unknown,Neutral,Neutral,First,Second,2nd
ODI # 3401,South Africa,Sri Lanka,Colombo,2013-07-31 00:00:00,Sri Lanka,Sri Lanka,Away,Home,Second,First,1st
ODI # 3402,India,Zimbabwe,Bulawayo,2013-08-01 00:00:00,India,Zimbabwe,Away,Home,Second,First,2nd
ODI # 3403,India,Zimbabwe,Bulawayo,2013-08-03 00:00:00,India,Zimbabwe,Away,Home,Second,First,2nd
ODI # 3404,Pakistan,Zimbabwe,Harare,2013-08-27 00:00:00,Zimbabwe,Zimbabwe,Away,Home,First,Second,2nd
ODI # 3406,Pakistan,Zimbabwe,Harare,2013-08-29 00:00:00,Pakistan,Zimbabwe,Away,Home,First,Second,1st
ODI # 3407,Netherlands,Canada,King City,2013-08-29 00:00:00,Netherlands,Canada,Away,Home,Second,First,2nd
ODI # 3408,Pakistan,Zimbabwe,Harare,2013-08-31 00:00:00,Pakistan,Zimbabwe,Away,Home,First,Second,1st
ODI # 3409,England,Ireland,Dublin,2013-09-03 00:00:00,England,Ireland,Away,Home,Second,First,2nd
ODI # 3410,Australia,Scotland,Edinburgh,2013-09-03 00:00:00,Australia,Scotland,Away,Home,First,Second,1st
ODI # 3411,Scotland,Ireland,Belfast,2013-09-06 00:00:00,Ireland,Ireland,Away,Home,First,Second,2nd
ODI # 3412,Australia,England,Manchester,2013-09-08 00:00:00,Australia,England,Away,Home,First,Second,1st
ODI # 3413,Scotland,Ireland,Belfast,2013-09-08 00:00:00,Ireland,Ireland,Away,Home,First,Second,2nd
ODI # 3415,Australia,England,Cardiff,2013-09-14 00:00:00,England,England,Away,Home,First,Second,2nd
ODI # 3416,Australia,England,Southampton,2013-09-16 00:00:00,Australia,England,Away,Home,First,Second,1st
ODI # 3417,Kenya,Afghanistan,Sharjah,2013-10-02 00:00:00,Afghanistan,U.A.E.,Neutral,Neutral,First,Second,2nd
ODI # 3418,Kenya,Afghanistan,Sharjah,2013-10-04 00:00:00,Afghanistan,U.A.E.,Neutral,Neutral,First,Second,2nd
ODI # 3419,Australia,India,Pune,2013-10-13 00:00:00,Australia,India,Away,Home,First,Second,1st
ODI # 3420,Australia,India,Jaipur,2013-10-16 00:00:00,India,India,Away,Home,First,Second,2nd
ODI # 3421,Australia,India,Mohali,2013-10-19 00:00:00,Australia,Unknown,Neutral,Neutral,Second,First,2nd
ODI # 3423,New Zealand,Bangladesh,Dhaka,2013-10-29 00:00:00,Bangladesh,Bangladesh,Away,Home,Second,First,1st
ODI # 3424,Australia,India,Nagpur,2013-10-30 00:00:00,India,India,Away,Home,First,Second,2nd
ODI # 3425,South Africa,Pakistan,Sharjah,2013-10-30 00:00:00,South Africa,U.A.E.,Neutral,Neutral,First,Second,1st
ODI # 3426,New Zealand,Bangladesh,Dhaka,2013-10-31 00:00:00,Bangladesh,Bangladesh,Away,Home,Second,First,1st
ODI # 3427,South Africa,Pakistan,Dubai,2013-11-01 00:00:00,Pakistan,U.A.E.,Neutral,Neutral,Second,First,1st
ODI # 3428,Australia,India,Bengaluru,2013-11-02 00:00:00,India,India,Away,Home,Second,First,1st
ODI # 3429,New Zealand,Bangladesh,Fatullah,2013-11-03 00:00:00,Bangladesh,Bangladesh,Away,Home,First,Second,2nd
ODI # 3430,South Africa,Pakistan,Abu Dhabi,2013-11-06 00:00:00,South Africa,U.A.E.,Neutral,Neutral,First,Second,1st
ODI # 3431,South Africa,Pakistan,Abu Dhabi,2013-11-08 00:00:00,South Africa,U.A.E.,Neutral,Neutral,First,Second,1st
ODI # 3433,South Africa,Pakistan,Sharjah,2013-11-11 00:00:00,South Africa,U.A.E.,Neutral,Neutral,First,Second,1st
ODI # 3434,New Zealand,Sri Lanka,Hambantota,2013-11-12 00:00:00,New Zealand,Sri Lanka,Away,Home,Second,First,2nd
ODI # 3435,New Zealand,Sri Lanka,Dambulla,2013-11-16 00:00:00,Sri Lanka,Sri Lanka,Away,Home,Second,First,1st
ODI # 3436,West Indies,India,Kochi,2013-11-21 00:00:00,India,India,Away,Home,First,Second,2nd
ODI # 3437,West Indies,India,Visakhapatnam,2013-11-24 00:00:00,West Indies,India,Away,Home,Second,First,2nd
ODI # 3438,Pakistan,South Africa,Cape Town,2013-11-24 00:00:00,Pakistan,South Africa,Away,Home,First,Second,1st
ODI # 3439,West Indies,India,Kanpur,2013-11-27 00:00:00,India,India,Away,Home,First,Second,2nd
ODI # 3440,Pakistan,South Africa,Port Elizabeth,2013-11-27 00:00:00,Pakistan,South Africa,Away,Home,First,Second,1st
ODI # 3441,Pakistan,South Africa,Centurion,2013-11-30 00:00:00,South Africa,South Africa,Away,Home,First,Second,2nd
ODI # 3442,India,South Africa,Johannesburg,2013-12-05 00:00:00,South Africa,South Africa,Away,Home,Second,First,1st
ODI # 3443,India,South Africa,Durban,2013-12-08 00:00:00,South Africa,South Africa,Away,Home,Second,First,1st
ODI # 3445,Sri Lanka,Pakistan,Sharjah,2013-12-18 00:00:00,Pakistan,U.A.E.,Neutral,Neutral,Second,First,1st
ODI # 3446,Sri Lanka,Pakistan,Dubai,2013-12-20 00:00:00,Sri Lanka,U.A.E.,Neutral,Neutral,Second,First,2nd
ODI # 3447,Sri Lanka,Pakistan,Sharjah,2013-12-22 00:00:00,Pakistan,U.A.E.,Neutral,Neutral,Second,First,1st
ODI # 3448,Sri Lanka,Pakistan,Abu Dhabi,2013-12-25 00:00:00,Pakistan,U.A.E.,Neutral,Neutral,First,Second,2nd
ODI # 3449,West Indies,New Zealand,Auckland,2013-12-26 00:00:00,West Indies,New Zealand,Away,Home,Second,First,2nd
ODI # 3450,Sri Lanka,Pakistan,Abu Dhabi,2013-12-27 00:00:00,Sri Lanka,U.A.E.,Neutral,Neutral,Second,First,2nd
ODI # 3451,West Indies,New Zealand,Queenstown,2014-01-01 00:00:00,New Zealand,New Zealand,Away,Home,Second,First,1st
ODI # 3452,West Indies,New Zealand,Nelson,2014-01-04 00:00:00,New Zealand,New Zealand,Away,Home,Second,First,1st
ODI # 3453,West Indies,New Zealand,Hamilton,2014-01-08 00:00:00,West Indies,New Zealand,Away,Home,First,Second,1st
ODI # 3454,England,Australia,Melbourne,2014-01-12 00:00:00,Australia,Australia,Away,Home,First,Second,2nd
ODI # 3455,England,Australia,Brisbane,2014-01-17 00:00:00,Australia,Australia,Away,Home,First,Second,2nd
ODI # 3456,India,New Zealand,Napier,2014-01-19 00:00:00,New Zealand,New Zealand,Away,Home,Second,First,1st
ODI # 3457,England,Australia,Sydney,2014-01-19 00:00:00,Australia,Australia,Away,Home,First,Second,2nd
ODI # 3458,India,New Zealand,Hamilton,2014-01-22 00:00:00,New Zealand,New Zealand,Away,Home,Second,First,1st
ODI # 3459,Scotland,Canada,Christchurch,2014-01-23 00:00:00,Scotland,New Zealand,Neutral,Neutral,First,Second,1st
ODI # 3460,Netherlands,Kenya,Lincoln,2014-01-23 00:00:00,Kenya,New Zealand,Neutral,Neutral,First,Second,2nd
ODI # 3461,England,Australia,Perth,2014-01-24 00:00:00,England,Australia,Away,Home,First,Second,1st
ODI # 3463,England,Australia,Adelaide,2014-01-26 00:00:00,Australia,Australia,Away,Home,Second,First,1st
ODI # 3464,Netherlands,Canada,Mount Maunganui,2014-01-28 00:00:00,Netherlands,New Zealand,Neutral,Neutral,Second,First,2nd
ODI # 3465,India,New Zealand,Hamilton,2014-01-28 00:00:00,New Zealand,New Zealand,Away,Home,First,Second,2nd
ODI # 3466,Scotland,Kenya,Christchurch,2014-01-30 00:00:00,Scotland,New Zealand,Neutral,Neutral,Second,First,2nd
ODI # 3467,India,New Zealand,Wellington,2014-01-31 00:00:00,New Zealand,New Zealand,Away,Home,Second,First,1st
ODI # 3468,U.A.E.,Scotland,Lincoln,2014-02-01 00:00:00,Scotland,New Zealand,Neutral,Neutral,Second,First,1st
ODI # 3469,Sri Lanka,Bangladesh,Dhaka,2014-02-17 00:00:00,Sri Lanka,Bangladesh,Away,Home,First,Second,1st
ODI # 3470,Sri Lanka,Bangladesh,Dhaka,2014-02-20 00:00:00,Sri Lanka,Bangladesh,Away,Home,First,Second,1st
ODI # 3471,Sri Lanka,Bangladesh,Dhaka,2014-02-22 00:00:00,Sri Lanka,Bangladesh,Away,Home,Second,First,2nd
ODI # 3472,Ireland,West Indies,Kingston,2014-02-23 00:00:00,West Indies,West Indies,Away,Home,First,Second,2nd
ODI # 3473,Sri Lanka,Pakistan,Fatullah,2014-02-25 00:00:00,Sri Lanka,Bangladesh,Neutral,Neutral,First,Second,1st
ODI # 3474,India,Bangladesh,Fatullah,2014-02-26 00:00:00,India,Bangladesh,Away,Home,Second,First,2nd
ODI # 3475,Pakistan,Afghanistan,Fatullah,2014-02-27 00:00:00,Pakistan,Bangladesh,Neutral,Neutral,First,Second,1st
ODI # 3476,Sri Lanka,India,Fatullah,2014-02-28 00:00:00,Sri Lanka,Bangladesh,Neutral,Neutral,Second,First,2nd
ODI # 3477,England,West Indies,North Sound,2014-02-28 00:00:00,West Indies,West Indies,Away,Home,Second,First,1st
ODI # 3478,Afghanistan,Bangladesh,Fatullah,2014-03-01 00:00:00,Afghanistan,Bangladesh,Away,Home,First,Second,1st
ODI # 3479,Pakistan,India,Dhaka,2014-03-02 00:00:00,Pakistan,Bangladesh,Neutral,Neutral,Second,First,2nd
ODI # 3480,England,West Indies,North Sound,2014-03-02 00:00:00,England,West Indies,Away,Home,Second,First,2nd
ODI # 3481,Sri Lanka,Afghanistan,Dhaka,2014-03-03 00:00:00,Sri Lanka,Bangladesh,Neutral,Neutral,First,Second,1st
ODI # 3482,Pakistan,Bangladesh,Dhaka,2014-03-04 00:00:00,Pakistan,Bangladesh,Away,Home,Second,First,2nd
ODI # 3483,India,Afghanistan,Dhaka,2014-03-05 00:00:00,India,Bangladesh,Neutral,Neutral,Second,First,2nd
ODI # 3484,England,West Indies,North Sound,2014-03-05 00:00:00,England,West Indies,Away,Home,First,Second,1st
ODI # 3485,Sri Lanka,Bangladesh,Dhaka,2014-03-06 00:00:00,Sri Lanka,Bangladesh,Away,Home,Second,First,2nd
ODI # 3486,Sri Lanka,Pakistan,Dhaka,2014-03-08 00:00:00,Sri Lanka,Bangladesh,Neutral,Neutral,Second,First,2nd
ODI # 3487,Hong Kong,Afghanistan,Kuala Lumpur,2014-05-01 00:00:00,Afghanistan,Malaysia,Neutral,Neutral,First,Second,2nd
ODI # 3488,U.A.E.,Afghanistan,Kuala Lumpur,2014-05-02 00:00:00,Afghanistan,Malaysia,Neutral,Neutral,Second,First,1st
ODI # 3489,U.A.E.,Hong Kong,Kuala Lumpur,2014-05-04 00:00:00,U.A.E.,Malaysia,Neutral,Neutral,Second,First,2nd
ODI # 3490,Sri Lanka,Ireland,Dublin,2014-05-06 00:00:00,Sri Lanka,Ireland,Away,Home,First,Second,1st
ODI # 3491,England,Scotland,Aberdeen,2014-05-09 00:00:00,England,Scotland,Away,Home,First,Second,1st
ODI # 3492,Sri Lanka,England,The Oval,2014-05-22 00:00:00,England,England,Away,Home,Second,First,1st
ODI # 3493,Sri Lanka,England,Chester,2014-05-25 00:00:00,Sri Lanka,England,Away,Home,First,Second,1st
ODI # 3494,Sri Lanka,England,Manchester,2014-05-28 00:00:00,England,England,Away,Home,First,Second,2nd
ODI # 3495,Sri Lanka,England,Lord's,2014-05-31 00:00:00,Sri Lanka,England,Away,Home,First,Second,1st
ODI # 3496,Sri Lanka,England,Birmingham,2014-06-03 00:00:00,Sri Lanka,England,Away,Home,Second,First,2nd
ODI # 3497,India,Bangladesh,Dhaka,2014-06-15 00:00:00,India,Bangladesh,Away,Home,Second,First,2nd
ODI # 3498,India,Bangladesh,Dhaka,2014-06-17 00:00:00,India,Bangladesh,Away,Home,First,Second,1st
ODI # 3500,South Africa,Sri Lanka,Colombo,2014-07-06 00:00:00,South Africa,Sri Lanka,Away,Home,First,Second,1st
ODI # 3501,South Africa,Sri Lanka,Pallekele,2014-07-09 00:00:00,Sri Lanka,Unknown,Neutral,Neutral,Second,First,1st
ODI # 3502,South Africa,Sri Lanka,Hambantota,2014-07-12 00:00:00,South Africa,Sri Lanka,Away,Home,First,Second,1st
ODI # 3503,Afghanistan,Zimbabwe,Bulawayo,2014-07-18 00:00:00,Zimbabwe,Zimbabwe,Away,Home,First,Second,2nd
ODI # 3504,Afghanistan,Zimbabwe,Bulawayo,2014-07-20 00:00:00,Zimbabwe,Zimbabwe,Away,Home,First,Second,2nd
ODI # 3505,Afghanistan,Zimbabwe,Bulawayo,2014-07-22 00:00:00,Afghanistan,Zimbabwe,Away,Home,Second,First,2nd
ODI # 3506,Afghanistan,Zimbabwe,Bulawayo,2014-07-24 00:00:00,Afghanistan,Zimbabwe,Away,Home,First,Second,1st
ODI # 3507,South Africa,Zimbabwe,Bulawayo,2014-08-17 00:00:00,South Africa,Zimbabwe,Away,Home,First,Second,1st
ODI # 3508,South Africa,Zimbabwe,Bulawayo,2014-08-19 00:00:00,South Africa,Zimbabwe,Away,Home,First,Second,1st
ODI # 3509,Bangladesh,West Indies,St George's,2014-08-20 00:00:00,West Indies,West Indies,Away,Home,First,Second,2nd
ODI # 3510,South Africa,Zimbabwe,Bulawayo,2014-08-21 00:00:00,South Africa,Zimbabwe,Away,Home,Second,First,2nd
ODI # 3511,Bangladesh,West Indies,St George's,2014-08-22 00:00:00,West Indies,West Indies,Away,Home,Second,First,1st
ODI # 3512,Pakistan,Sri Lanka,Hambantota,2014-08-23 00:00:00,Pakistan,Sri Lanka,Away,Home,Second,First,2nd
ODI # 3513,Australia,Zimbabwe,Harare,2014-08-25 00:00:00,Australia,Zimbabwe,Away,Home,First,Second,1st
ODI # 3514,Bangladesh,West Indies,Basseterre,2014-08-25 00:00:00,West Indies,West Indies,Away,Home,Second,First,1st
ODI # 3515,Pakistan,Sri Lanka,Hambantota,2014-08-26 00:00:00,Sri Lanka,Sri Lanka,Away,Home,Second,First,1st
ODI # 3516,South Africa,Australia,Harare,2014-08-27 00:00:00,South Africa,Zimbabwe,Neutral,Neutral,Second,First,2nd
ODI # 3517,India,England,Cardiff,2014-08-27 00:00:00,India,England,Away,Home,First,Second,1st
ODI # 3518,South Africa,Zimbabwe,Harare,2014-08-29 00:00:00,South Africa,Zimbabwe,Away,Home,First,Second,1st
ODI # 3519,Pakistan,Sri Lanka,Dambulla,2014-08-30 00:00:00,Sri Lanka,Sri Lanka,Away,Home,First,Second,2nd
ODI # 3520,India,England,Nottingham,2014-08-30 00:00:00,India,England,Away,Home,Second,First,2nd
ODI # 3521,Australia,Zimbabwe,Harare,2014-08-31 00:00:00,Zimbabwe,Zimbabwe,Away,Home,First,Second,2nd
ODI # 3522,South Africa,Australia,Harare,2014-09-02 00:00:00,Australia,Zimbabwe,Neutral,Neutral,Second,First,1st
ODI # 3523,India,England,Birmingham,2014-09-02 00:00:00,India,England,Away,Home,Second,First,2nd
ODI # 3524,South Africa,Zimbabwe,Harare,2014-09-04 00:00:00,South Africa,Zimbabwe,Away,Home,First,Second,1st
ODI # 3525,India,England,Leeds,2014-09-05 00:00:00,England,England,Away,Home,Second,First,1st
ODI # 3526,South Africa,Australia,Harare,2014-09-06 00:00:00,South Africa,Zimbabwe,Neutral,Neutral,Second,First,2nd
ODI # 3527,Scotland,Ireland,Dublin,2014-09-08 00:00:00,Ireland,Ireland,Away,Home,First,Second,2nd
ODI # 3528,Scotland,Ireland,Dublin,2014-09-10 00:00:00,Ireland,Ireland,Away,Home,First,Second,2nd
ODI # 3529,Scotland,Ireland,Dublin,2014-09-12 00:00:00,Scotland,Ireland,Away,Home,Second,First,2nd
ODI # 3530,Pakistan,Australia,Sharjah,2014-10-07 00:00:00,Australia,U.A.E.,Neutral,Neutral,Second,First,1st
ODI # 3531,West Indies,India,Kochi,2014-10-08 00:00:00,West Indies,India,Away,Home,First,Second,1st
ODI # 3532,Pakistan,Australia,Dubai,2014-10-10 00:00:00,Australia,U.A.E.,Neutral,Neutral,First,Second,2nd
ODI # 3533,West Indies,India,Delhi,2014-10-11 00:00:00,India,India,Away,Home,Second,First,1st
ODI # 3534,Pakistan,Australia,Abu Dhabi,2014-10-12 00:00:00,Australia,U.A.E.,Neutral,Neutral,Second,First,1st
ODI # 3535,West Indies,India,Dharamsala,2014-10-17 00:00:00,India,India,Away,Home,Second,First,1st
ODI # 3536,South Africa,New Zealand,Mount Maunganui,2014-10-21 00:00:00,South Africa,New Zealand,Away,Home,Second,First,2nd
ODI # 3537,South Africa,New Zealand,Mount Maunganui,2014-10-24 00:00:00,South Africa,New Zealand,Away,Home,First,Second,1st
ODI # 3539,Sri Lanka,India,Cuttack,2014-11-02 00:00:00,India,India,Away,Home,Second,First,1st
ODI # 3540,Sri Lanka,India,Ahmedabad,2014-11-06 00:00:00,India,India,Away,Home,First,Second,2nd
ODI # 3541,P.N.G.,Hong Kong,Townsville,2014-11-08 00:00:00,P.N.G.,Australia,Neutral,Neutral,Second,First,2nd
ODI # 3542,P.N.G.,Hong Kong,Townsville,2014-11-09 00:00:00,P.N.G.,Australia,Neutral,Neutral,Second,First,2nd
